year,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term_in_months,property_value,income,Credit_Score,Status
2019,306500,3.25,-0.2181,0,360,618000,4740,767,0
2019,466500,3.25,-0.3629,0,360,468000,4740,662,0
2019,286500,3.25,0.4639,0,360,298000,4800,632,0
2019,276500,3.25,-0.4185,0,360,288000,4800,682,0
2019,386500,3.25,0.1527,0,360,448000,4860,894,0
2019,416500,3.25,-0.1085,0,360,408000,4980,716,0
2019,336500,3.25,-0.6064,0,360,418000,4980,793,0
2019,416500,3.25,0.3301,0,360,438000,5040,678,0
2019,396500,3.25,-0.448,0,360,398000,5040,602,0
2019,426500,3.25,0.4505,0,360,458000,5160,665,0
2019,486500,3.25,0.4391,0,360,518000,5160,669,0
2019,306500,3.25,0.0714,0,180,708000,5160,762,0
2019,276500,3.25,0.0669,0,180,998000,5160,700,0
2019,336500,3.25,-0.0212,0,180,548000,5160,897,0
2019,436500,3.25,-0.3586,0,360,618000,5160,721,0
2019,416500,3.25,-0.468,0,360,418000,5160,599,0
2019,436500,3.25,0.543,0,360,448000,5220,516,0
2019,546500,3.25,0.4192,0,360,568000,5220,725,0
2019,336500,3.25,0.3956,0,360,368000,5340,873,0
2019,336500,3.25,-0.263,0,360,408000,5340,625,0
2019,486500,3.25,0.4789,0,360,528000,5400,729,0
2019,346500,3.25,0.2031,0,360,428000,5400,740,0
2019,356500,3.25,-0.2755,0,180,658000,5460,746,0
2019,336500,3.25,-0.548,0,360,528000,5460,696,0
2019,326500,3.25,0.7062,0,360,328000,5520,722,0
2019,216500,3.25,-0.3295,0,360,228000,5520,894,0
2019,346500,3.25,0.1696,0,240,818000,5580,884,0
2019,316500,3.25,0.1379,0,360,408000,5580,818,0
2019,536500,3.25,0.496,0,360,558000,5640,610,0
2019,366500,3.25,0.4651,0,360,378000,5640,882,0
2019,276500,3.25,0.1277,0,360,348000,5640,779,0
2019,406500,3.25,-0.0829,0,360,448000,5640,807,0
2019,466500,3.25,0.5726,0,360,478000,5700,755,0
2019,276500,3.25,0.0975,0,180,378000,5760,594,0
2019,286500,3.25,-0.3486,0,360,438000,5760,706,0
2019,486500,3.25,-0.4448,0,360,758000,5760,705,0
2019,316500,3.25,0.5687,0,360,328000,5880,851,0
2019,476500,3.25,0.506,0,360,508000,5880,693,0
2019,456500,3.25,0.4696,0,360,468000,5880,569,0
2019,446500,3.25,-0.438,0,360,448000,5880,679,0
2019,366500,3.25,-0.2914,0,360,388000,6060,814,0
2019,426500,3.25,0.5101,0,360,448000,6120,576,0
2019,376500,3.25,0.4771,0,360,388000,6120,804,0
2019,436500,3.25,0.285,0,360,528000,6120,884,0
2019,466500,3.25,0.0139,0,240,788000,6120,730,0
2019,306500,3.25,-0.3086,0,360,308000,6120,790,0
2019,426500,3.25,-0.3296,0,360,478000,6120,831,0
2019,266500,3.25,0.5521,0,360,268000,6180,705,0
2019,286500,3.25,0.2388,0,360,358000,6180,633,0
2019,766500,3.25,-0.2871,0,360,1208000,6240,587,0
2019,406500,3.25,-0.3287,0,360,458000,6240,543,0
2019,726500,3.25,-0.348,0,360,958000,6240,706,0
2019,486500,3.25,-0.4837,0,360,488000,6240,721,0
2019,356500,3.25,-0.4188,0,360,1188000,6300,675,0
2019,426500,3.25,-0.3485,0,360,428000,6360,556,0
2019,456500,3.25,-0.398,0,360,998000,6360,539,0
2019,636500,3.25,-0.4584,0,360,648000,6360,814,0
2019,416500,3.25,-0.5186,0,360,598000,6360,654,0
2019,486500,3.25,-0.5338,0,360,778000,6360,774,0
2019,576500,3.25,-0.6076,0,360,658000,6360,566,0
2019,306500,3.25,0.5428,0,360,318000,6420,623,0
2019,436500,3.25,0.0571,0,180,658000,6480,548,0
2019,486500,3.25,-0.0245,0,300,998000,6480,638,0
2019,396500,3.25,-0.338,0,360,728000,6540,894,0
2019,326500,3.25,-0.4316,0,360,368000,6540,863,0
2019,466500,3.25,-0.3665,0,360,588000,6600,824,0
2019,256500,3.25,0.1528,0,180,398000,6660,741,0
2019,336500,3.25,0.042,0,180,508000,6660,752,0
2019,436500,3.25,-0.4715,0,360,608000,6720,566,0
2019,386500,3.25,0.2883,0,360,458000,6780,838,0
2019,376500,3.25,-0.3667,0,360,688000,6780,767,0
2019,636500,3.25,-0.3573,0,360,708000,6960,862,0
2019,386500,3.25,0.5048,0,360,398000,7020,585,0
2019,336500,3.25,0.541,0,360,348000,7080,529,0
2019,476500,3.25,0.3244,0,360,588000,7080,898,0
2019,256500,3.25,0.152,0,180,328000,7080,736,0
2019,266500,3.25,-0.2993,0,120,858000,7080,758,0
2019,356500,3.25,0.5935,0,360,368000,7200,507,0
2019,416500,3.25,0.5099,0,360,428000,7260,889,0
2019,426500,3.25,0.2187,0,360,528000,7260,848,0
2019,386500,3.25,0.1262,0,180,528000,7260,878,0
2019,456500,3.25,-0.3479,0,360,598000,7260,597,0
2019,306500,3.25,-0.4279,0,360,348000,7260,897,0
2019,356500,3.25,-0.548,0,360,408000,7260,816,0
2019,486500,3.25,-0.4258,0,360,818000,7320,848,0
2019,406500,3.25,-0.468,0,360,468000,7320,642,0
2019,436500,3.25,0.5462,0,360,448000,7380,871,0
2019,376500,3.25,-0.4986,0,360,718000,7380,872,0
2019,476500,3.25,-0.4358,0,360,858000,7440,621,0
2019,456500,3.25,-0.535,0,360,528000,7440,826,0
2019,706500,3.25,-0.548,0,360,878000,7440,791,0
2019,246500,3.25,-0.0928,0,180,758000,7500,559,0
2019,346500,3.25,0.5306,0,360,358000,7560,558,0
2019,306500,3.25,-0.028,0,180,448000,7560,812,0
2019,666500,3.25,-0.488,0,360,738000,7560,867,0
2019,356500,3.25,0.0638,0,180,808000,7800,605,0
2019,456500,3.25,-0.3566,0,360,958000,7800,796,0
2019,366500,3.25,-0.4545,0,360,628000,7800,862,0
2019,456500,3.25,0.0069,0,180,758000,7860,759,0
2019,476500,3.25,-0.5374,0,360,568000,7860,650,0
2019,456500,3.25,0.0389,0,240,878000,7920,689,0
2019,436500,3.25,0.6462,0,360,448000,7980,635,0
2019,466500,3.25,0.052,0,240,778000,7980,786,0
2019,336500,3.25,0.5584,0,360,348000,8100,681,0
2019,446500,3.25,0.4619,0,360,468000,8100,548,0
2019,386500,3.25,-0.2726,0,324,568000,8160,881,0
2019,486500,3.25,0.0261,0,240,2108000,8220,602,0
2019,336500,3.25,-0.3432,0,360,398000,8220,558,0
2019,446500,3.25,0.1349,0,360,568000,8280,670,0
2019,296500,3.25,0.1285,0,360,498000,8340,701,0
2019,436500,3.25,-0.3518,0,360,888000,8340,609,0
2019,476500,3.25,-0.468,0,360,528000,8340,794,0
2019,376500,3.25,0.4753,0,360,388000,8400,552,0
2019,546500,3.25,-0.5365,0,360,728000,8400,561,0
2019,726500,3.25,-0.618,0,360,1208000,8400,863,0
2019,466500,3.25,-0.3508,0,324,818000,8460,757,0
2019,306500,3.25,-0.4222,0,360,438000,8460,673,0
2019,486500,3.25,-0.1932,0,360,828000,8520,505,0
2019,396500,3.25,0.2266,0,360,438000,8580,720,0
2019,646500,3.25,-0.5588,0,360,808000,8580,519,0
2019,586500,3.25,0.152,0,180,758000,8640,799,0
2019,446500,3.25,-0.4872,0,360,588000,8640,810,0
2019,876500,3.25,-0.3395,0,360,908000,8700,661,0
2019,436500,3.25,0.2507,0,360,508000,8760,589,0
2019,366500,3.25,-0.518,0,360,368000,8760,729,0
2019,386500,3.25,0.4059,0,360,468000,8880,699,0
2019,606500,3.25,0.0786,0,180,778000,8880,532,0
2019,426500,3.25,0.1341,0,360,468000,8940,757,0
2019,406500,3.25,-0.2705,0,168,858000,9000,546,0
2019,476500,3.25,-0.4077,0,360,488000,9000,506,0
2019,366500,3.25,0.0438,0,180,998000,9060,672,0
2019,336500,3.25,-0.1523,0,360,718000,9060,655,0
2019,356500,3.25,-0.2589,0,360,748000,9060,749,0
2019,236500,3.25,0.8258,0,180,388000,9300,857,0
2019,346500,3.25,0.2101,0,360,408000,9480,773,0
2019,316500,3.25,0.0533,0,180,1328000,9480,822,0
2019,466500,3.25,-0.2024,0,360,1228000,9480,692,0
2019,476500,3.25,-0.3958,0,360,1628000,9600,739,0
2019,386500,3.25,0.0391,0,240,1738000,9720,687,0
2019,526500,3.25,-0.2297,0,360,578000,9720,759,0
2019,506500,3.25,-0.2387,0,360,878000,9720,727,0
2019,486500,3.25,-0.6048,0,360,1478000,9720,870,0
2019,336500,3.25,0.0347,0,180,908000,9780,670,0
2019,446500,3.25,0.0325,0,180,598000,9900,843,0
2019,436500,3.25,0.0741,0,180,458000,9960,864,0
2019,386500,3.25,0.0504,0,180,988000,9960,850,0
2019,646500,3.25,0.6566,0,360,658000,10020,784,0
2019,456500,3.25,0.3348,0,360,548000,10080,788,0
2019,486500,3.25,-0.438,0,360,578000,10080,862,0
2019,356500,3.25,0.112,0,180,858000,10140,728,0
2019,406500,3.25,-0.4042,0,360,418000,10140,720,0
2019,286500,3.25,0.0545,0,180,908000,10200,802,0
2019,386500,3.25,0.0747,0,180,488000,10260,635,0
2019,306500,3.25,0.0036,0,180,1108000,10380,768,0
2019,326500,3.25,0.053,0,180,538000,10440,584,0
2019,446500,3.25,-0.2041,0,360,608000,10560,866,0
2019,376500,3.25,0.1478,0,360,468000,10620,815,0
2019,816500,3.25,-0.3765,0,360,2408000,10620,603,0
2019,446500,3.25,0.1573,0,360,538000,10740,838,0
2019,466500,3.25,-0.3216,0,360,638000,10740,611,0
2019,306500,3.25,0.092,0,180,1738000,10800,814,0
2019,696500,3.25,-0.548,0,360,778000,10800,838,0
2019,486500,3.25,0.0078,0,240,838000,10920,598,0
2019,326500,3.25,0.0354,0,180,958000,11100,584,0
2019,186500,3.25,-0.2153,0,360,1118000,11100,702,0
2019,446500,3.25,0.1747,0,240,858000,11220,800,0
2019,556500,3.25,-0.2085,0,360,1648000,11220,821,0
2019,356500,3.25,0.032,0,240,828000,11280,797,0
2019,436500,3.25,0.1366,0,360,478000,11460,710,0
2019,456500,3.25,0.5082,0,360,458000,11580,788,0
2019,806500,3.25,-0.2716,0,360,978000,11760,886,0
2019,436500,3.25,-0.0251,0,240,2208000,11820,505,0
2019,376500,3.25,0.0121,0,180,998000,11880,646,0
2019,246500,3.25,0.1567,0,180,1398000,11940,885,0
2019,326500,3.25,-0.0136,0,180,488000,12000,591,0
2019,716500,3.25,0.0019,0,180,1358000,12180,791,0
2019,456500,3.25,0.022,0,240,2388000,12240,876,0
2019,406500,3.25,-0.2682,0,360,408000,12240,785,0
2019,426500,3.25,0.2196,0,360,838000,12300,820,0
2019,336500,3.25,0.0473,0,180,728000,12540,773,0
2019,336500,3.25,0.0486,0,180,658000,12660,689,0
2019,486500,3.25,0.002,0,180,818000,12720,849,0
2019,476500,3.25,-0.2193,0,360,508000,12720,792,0
2019,616500,3.25,-0.4485,0,360,1258000,12780,607,0
2019,446500,3.25,0.1338,0,360,528000,12840,740,0
2019,486500,3.25,-0.3678,0,324,998000,13020,585,0
2019,526500,3.25,-0.0168,0,180,768000,13140,598,0
2019,276500,3.25,0.6499,0,180,358000,13500,888,0
2019,486500,3.25,-0.0662,0,180,708000,13800,531,0
2019,526500,3.25,-0.22,0,360,998000,14220,514,0
2019,516500,3.25,-0.398,0,360,958000,14340,756,0
2019,686500,3.25,-0.3527,0,360,898000,14640,674,0
2019,1016500,3.25,-0.245,0,360,2708000,14700,532,0
2019,356500,3.25,0.9133,0,240,458000,14820,533,0
2019,476500,3.25,0.0264,0,240,998000,15000,562,0
2019,486500,3.25,0.1287,0,240,998000,15240,680,0
2019,476500,3.25,-0.2748,0,360,528000,15240,597,0
2019,1266500,3.25,-0.5364,0,360,1648000,15420,719,0
2019,406500,3.25,-0.3049,0,120,988000,15540,519,0
2019,916500,3.25,-0.2857,0,360,1988000,15660,766,0
2019,356500,3.25,0.0415,0,180,998000,15960,751,0
2019,346500,3.25,-0.3666,0,360,588000,16140,824,0
2019,536500,3.25,0.032,0,180,998000,16200,576,0
2019,386500,3.25,-0.0568,0,180,1208000,16200,656,0
2019,926500,3.25,-0.292,0,360,1338000,16260,674,0
2019,386500,3.25,-0.4207,0,360,398000,16260,786,0
2019,416500,3.25,-0.3573,0,360,708000,16560,614,0
2019,506500,3.25,-0.2347,0,360,1308000,16620,837,0
2019,906500,3.25,-0.3653,0,360,3408000,17400,509,0
2019,376500,3.25,-0.0133,0,180,1878000,17460,610,0
2019,686500,3.25,-0.4111,0,360,1338000,17460,550,0
2019,326500,3.25,0.2132,0,360,488000,18000,752,0
2019,486500,3.25,0.1216,0,180,1008000,18000,551,0
2019,256500,3.25,0.104,0,180,958000,18360,666,0
2019,436500,3.25,-0.3839,0,324,1408000,18420,575,0
2019,416500,3.25,-0.5308,0,360,608000,18540,765,0
2019,496500,3.25,0.1271,0,180,1128000,18600,759,0
2019,346500,3.25,0.0057,0,180,2128000,18660,706,0
2019,546500,3.25,-0.1904,0,360,978000,18780,750,0
2019,356500,3.25,-0.2638,0,360,1808000,20040,842,0
2019,1306500,3.25,-0.4348,0,360,1478000,20100,742,0
2019,1086500,3.25,-0.618,0,360,1468000,20700,568,0
2019,296500,3.25,-0.2488,0,360,618000,21060,874,0
2019,726500,3.25,-0.278,0,180,1358000,21360,802,0
2019,386500,3.25,0.1277,0,180,618000,22140,544,0
2019,946500,3.25,0.0134,0,180,1278000,23520,861,0
2019,456500,3.25,-0.438,0,360,908000,23580,677,0
2019,626500,3.25,0.1328,0,180,1438000,23760,577,0
2019,436500,3.25,0.022,0,180,858000,25020,773,0
2019,616500,3.25,-0.4401,0,360,1328000,26100,532,0
2019,1266500,3.25,-0.3518,0,360,2308000,27420,860,0
2019,486500,3.25,-0.5377,0,360,998000,27900,711,0
2019,406500,3.25,0.0556,0,180,908000,28200,702,0
2019,416500,3.25,0.1295,0,240,818000,44580,581,0
2019,486500,3.275,-0.2486,0,360,1708000,15900,632,0
2019,306500,3.3,-0.2472,0,360,828000,5580,662,0
2019,476500,3.3,-0.2383,0,360,968000,6540,529,0
2019,346500,3.325,-0.2131,0,360,1168000,4920,570,0
2019,546500,3.325,-0.2304,0,360,918000,9120,773,0
2019,916500,3.325,-0.1845,0,360,2068000,20100,652,0
2019,336500,3.35,-0.1936,0,360,788000,6000,751,0
2019,426500,3.35,-0.1683,0,360,618000,14700,869,0
2019,166500,3.375,0.0433,0,360,198000,1560,732,0
2019,146500,3.375,-0.3282,0,360,208000,1620,822,0
2019,296500,3.375,-0.2321,0,360,328000,2400,560,0
2019,276500,3.375,-0.0115,0,360,318000,2460,690,0
2019,236500,3.375,0.7656,0,360,258000,2580,764,0
2019,266500,3.375,0.4573,0,360,348000,2640,879,0
2019,236500,3.375,0.6858,0,360,238000,2760,716,0
2019,286500,3.375,0.6125,0,360,298000,2760,560,0
2019,216500,3.375,0.2902,0,360,258000,2760,763,0
2019,396500,3.375,-0.2343,0,360,678000,2820,577,0
2019,246500,3.375,0.6487,0,360,248000,2880,603,0
2019,286500,3.375,0.5843,0,360,298000,2880,837,0
2019,286500,3.375,-0.2215,0,360,368000,2880,664,0
2019,266500,3.375,0.6322,0,360,278000,2940,816,0
2019,246500,3.375,0.2855,0,360,298000,2940,572,0
2019,276500,3.375,0.7723,0,360,278000,3000,711,0
2019,256500,3.375,-0.1999,0,360,378000,3000,794,0
2019,326500,3.375,0.3374,0,360,398000,3060,516,0
2019,396500,3.375,-0.2039,0,360,388000,3060,751,0
2019,326500,3.375,0.6369,0,360,338000,3120,591,0
2019,246500,3.375,0.5792,0,360,248000,3120,887,0
2019,296500,3.375,0.5775,0,360,298000,3120,861,0
2019,256500,3.375,0.142,0,180,318000,3120,781,0
2019,276500,3.375,0.4705,0,360,308000,3180,548,0
2019,236500,3.375,0.0921,0,240,658000,3180,582,0
2019,326500,3.375,-0.2128,0,360,508000,3180,846,0
2019,296500,3.375,-0.243,0,312,648000,3180,761,0
2019,206500,3.375,-0.4031,0,360,258000,3180,619,0
2019,266500,3.375,-0.2124,0,360,628000,3240,532,0
2019,246500,3.375,-0.3263,0,360,338000,3240,726,0
2019,276500,3.375,0.5779,0,360,288000,3300,815,0
2019,276500,3.375,-0.2522,0,360,268000,3300,639,0
2019,336500,3.375,0.5722,0,360,348000,3360,613,0
2019,306500,3.375,-0.2384,0,360,1068000,3360,870,0
2019,226500,3.375,0.2815,0,360,278000,3420,605,0
2019,326500,3.375,-0.0539,0,360,338000,3420,872,0
2019,406500,3.375,-0.2423,0,360,398000,3420,789,0
2019,336500,3.375,-0.3488,0,360,728000,3420,702,0
2019,236500,3.375,0.7721,0,360,248000,3480,756,0
2019,236500,3.375,0.6185,0,360,248000,3480,737,0
2019,276500,3.375,0.5622,0,360,288000,3480,524,0
2019,236500,3.375,-0.2045,0,360,238000,3480,528,0
2019,396500,3.375,-0.4141,0,360,398000,3480,564,0
2019,296500,3.375,0.5975,0,360,308000,3540,539,0
2019,266500,3.375,0.064,0,180,728000,3540,643,0
2019,316500,3.375,0.5708,0,360,328000,3660,551,0
2019,126500,3.375,0.2771,0,180,208000,3660,634,0
2019,326500,3.375,-0.2545,0,360,998000,3660,723,0
2019,236500,3.375,0.246,0,180,278000,3720,840,0
2019,246500,3.375,-0.1568,0,360,238000,3720,797,0
2019,296500,3.375,0.5792,0,360,298000,3840,663,0
2019,266500,3.375,0.2924,0,240,448000,3840,642,0
2019,366500,3.375,0.2834,0,360,428000,3840,523,0
2019,326500,3.375,0.0495,0,360,388000,3840,636,0
2019,226500,3.375,-0.3028,0,360,238000,3840,592,0
2019,426500,3.375,0.2143,0,360,498000,3900,578,0
2019,346500,3.375,0.0293,0,360,418000,3900,714,0
2019,216500,3.375,-0.2036,0,360,248000,3900,602,0
2019,436500,3.375,-0.223,0,360,428000,3900,653,0
2019,246500,3.375,-0.2574,0,360,508000,3900,759,0
2019,316500,3.375,0.7122,0,360,328000,3960,899,0
2019,346500,3.375,0.4296,0,360,458000,3960,802,0
2019,246500,3.375,0.179,0,180,448000,3960,865,0
2019,446500,3.375,-0.2365,0,360,798000,3960,693,0
2019,356500,3.375,0.6757,0,360,368000,4020,517,0
2019,366500,3.375,-0.4316,0,360,658000,4080,842,0
2019,376500,3.375,0.1918,0,240,528000,4140,515,0
2019,486500,3.375,-0.2343,0,360,578000,4140,707,0
2019,266500,3.375,-0.3268,0,360,308000,4140,684,0
2019,236500,3.375,0.3492,0,360,258000,4260,696,0
2019,276500,3.375,0.1361,0,180,558000,4260,747,0
2019,286500,3.375,0.7165,0,324,298000,4320,747,0
2019,326500,3.375,0.4742,0,360,358000,4320,770,0
2019,296500,3.375,0.4424,0,360,378000,4320,734,0
2019,416500,3.375,0.2593,0,360,658000,4320,609,0
2019,396500,3.375,0.1723,0,240,588000,4320,717,0
2019,396500,3.375,-0.1671,0,360,448000,4320,612,0
2019,436500,3.375,-0.2319,0,360,1208000,4320,801,0
2019,376500,3.375,-0.243,0,360,558000,4320,714,0
2019,586500,3.375,-0.3112,0,360,738000,4320,875,0
2019,316500,3.375,-0.4067,0,360,458000,4320,655,0
2019,456500,3.375,-0.323,0,360,668000,4380,535,0
2019,196500,3.375,-0.4827,0,360,228000,4380,512,0
2019,306500,3.375,0.6572,0,360,308000,4440,734,0
2019,306500,3.375,0.6289,0,360,318000,4440,764,0
2019,276500,3.375,0.1717,0,360,318000,4440,601,0
2019,366500,3.375,-0.2471,0,360,558000,4440,551,0
2019,406500,3.375,-0.2975,0,360,628000,4440,542,0
2019,336500,3.375,0.5192,0,360,398000,4500,536,0
2019,296500,3.375,-0.09,0,360,288000,4500,888,0
2019,406500,3.375,-0.3065,0,360,758000,4500,719,0
2019,336500,3.375,0.6449,0,360,368000,4560,628,0
2019,366500,3.375,0.3431,0,360,428000,4560,874,0
2019,456500,3.375,-0.1737,0,360,678000,4560,526,0
2019,326500,3.375,0.5504,0,360,328000,4620,662,0
2019,306500,3.375,0.2592,0,360,378000,4620,855,0
2019,456500,3.375,-0.2983,0,360,608000,4620,810,0
2019,326500,3.375,-0.3929,0,360,368000,4620,665,0
2019,446500,3.375,-0.4814,0,360,638000,4620,848,0
2019,366500,3.375,0.7265,0,360,378000,4680,544,0
2019,336500,3.375,0.5461,0,360,338000,4680,708,0
2019,286500,3.375,0.2557,0,240,688000,4680,824,0
2019,266500,3.375,-0.2512,0,360,288000,4680,611,0
2019,226500,3.375,-0.3851,0,360,428000,4680,776,0
2019,316500,3.375,-0.0763,0,360,358000,4740,811,0
2019,426500,3.375,-0.1183,0,360,468000,4740,675,0
2019,236500,3.375,-0.313,0,360,528000,4740,825,0
2019,436500,3.375,0.696,0,360,458000,4800,683,0
2019,396500,3.375,0.4271,0,360,488000,4800,624,0
2019,226500,3.375,-0.1834,0,360,368000,4800,794,0
2019,376500,3.375,-0.243,0,360,608000,4800,654,0
2019,446500,3.375,-0.243,0,360,688000,4800,694,0
2019,276500,3.375,0.4681,0,360,318000,4860,775,0
2019,286500,3.375,0.4043,0,360,338000,4860,513,0
2019,496500,3.375,0.3292,0,360,638000,4860,580,0
2019,306500,3.375,0.2654,0,360,468000,4860,893,0
2019,596500,3.375,-0.1723,0,360,588000,4860,576,0
2019,326500,3.375,-0.3916,0,360,358000,4860,557,0
2019,216500,3.375,0.3446,0,360,268000,4920,760,0
2019,306500,3.375,-0.243,0,360,558000,4920,770,0
2019,396500,3.375,-0.4188,0,360,718000,4920,586,0
2019,386500,3.375,-0.1832,0,360,458000,4980,580,0
2019,306500,3.375,-0.353,0,360,408000,4980,679,0
2019,366500,3.375,0.807,0,360,378000,5040,551,0
2019,356500,3.375,0.6447,0,360,368000,5040,628,0
2019,426500,3.375,0.2667,0,360,558000,5040,510,0
2019,646500,3.375,-0.157,0,360,628000,5040,696,0
2019,366500,3.375,-0.243,0,360,688000,5040,518,0
2019,336500,3.375,0.7168,0,360,348000,5100,654,0
2019,426500,3.375,0.4634,0,360,598000,5100,700,0
2019,206500,3.375,-0.2211,0,360,2128000,5100,721,0
2019,486500,3.375,-0.2577,0,360,818000,5100,760,0
2019,626500,3.375,-0.4048,0,360,728000,5100,581,0
2019,276500,3.375,0.4109,0,360,318000,5160,535,0
2019,316500,3.375,0.3292,0,360,358000,5160,666,0
2019,466500,3.375,0.2592,0,360,578000,5160,827,0
2019,386500,3.375,0.2084,0,180,438000,5160,631,0
2019,286500,3.375,-0.2151,0,360,798000,5160,763,0
2019,516500,3.375,-0.2192,0,360,718000,5160,718,0
2019,376500,3.375,-0.2287,0,360,568000,5160,755,0
2019,446500,3.375,0.2526,0,360,528000,5220,799,0
2019,356500,3.375,0.5278,0,360,508000,5280,772,0
2019,416500,3.375,0.2592,0,360,508000,5280,502,0
2019,186500,3.375,-0.0795,0,360,628000,5280,871,0
2019,456500,3.375,-0.1731,0,360,538000,5280,747,0
2019,406500,3.375,-0.414,0,360,448000,5280,793,0
2019,426500,3.375,0.7459,0,360,438000,5340,522,0
2019,216500,3.375,0.3246,0,180,358000,5340,704,0
2019,406500,3.375,-0.223,0,360,508000,5340,896,0
2019,306500,3.375,-0.3098,0,324,598000,5340,561,0
2019,416500,3.375,0.5759,0,360,428000,5400,725,0
2019,416500,3.375,0.1406,0,240,468000,5400,603,0
2019,336500,3.375,0.1122,0,180,658000,5400,656,0
2019,486500,3.375,-0.291,0,360,708000,5400,770,0
2019,316500,3.375,0.5749,0,360,328000,5460,803,0
2019,436500,3.375,-0.1433,0,360,498000,5460,646,0
2019,286500,3.375,-0.2147,0,360,668000,5460,580,0
2019,276500,3.375,0.8378,0,324,288000,5520,899,0
2019,426500,3.375,0.5445,0,360,428000,5520,595,0
2019,566500,3.375,0.4092,0,360,898000,5520,667,0
2019,496500,3.375,0.6622,0,360,508000,5580,768,0
2019,296500,3.375,0.5843,0,360,328000,5580,745,0
2019,336500,3.375,-0.1998,0,360,478000,5580,859,0
2019,276500,3.375,-0.222,0,360,508000,5580,659,0
2019,296500,3.375,0.6975,0,360,308000,5640,642,0
2019,246500,3.375,0.3683,0,360,338000,5640,891,0
2019,486500,3.375,-0.3379,0,360,1008000,5640,562,0
2019,416500,3.375,0.6359,0,360,428000,5700,527,0
2019,246500,3.375,0.1594,0,180,458000,5700,549,0
2019,256500,3.375,0.1275,0,180,788000,5700,788,0
2019,446500,3.375,-0.1621,0,360,488000,5700,736,0
2019,446500,3.375,-0.1955,0,360,1308000,5700,711,0
2019,426500,3.375,-0.2418,0,360,998000,5700,740,0
2019,326500,3.375,0.3208,0,360,368000,5760,567,0
2019,566500,3.375,0.645,0,360,578000,5820,572,0
2019,416500,3.375,0.3992,0,360,488000,5820,559,0
2019,486500,3.375,-0.3405,0,360,728000,5820,841,0
2019,406500,3.375,0.5805,0,360,428000,5880,731,0
2019,346500,3.375,0.5643,0,360,438000,5880,546,0
2019,316500,3.375,0.1151,0,180,1458000,5940,700,0
2019,346500,3.375,0.0577,0,180,988000,5940,531,0
2019,346500,3.375,0.7761,0,360,358000,6000,690,0
2019,256500,3.375,0.147,0,180,728000,6000,849,0
2019,256500,3.375,-0.1441,0,180,698000,6000,850,0
2019,476500,3.375,-0.273,0,324,808000,6000,687,0
2019,306500,3.375,-0.2942,0,360,988000,6000,662,0
2019,566500,3.375,-0.4081,0,360,918000,6000,629,0
2019,186500,3.375,0.6272,0,360,188000,6060,766,0
2019,366500,3.375,0.5845,0,360,378000,6060,673,0
2019,526500,3.375,0.2552,0,360,538000,6060,676,0
2019,406500,3.375,0.2542,0,180,668000,6060,578,0
2019,426500,3.375,-0.313,0,360,778000,6060,809,0
2019,296500,3.375,0.0973,0,180,778000,6120,759,0
2019,396500,3.375,-0.1317,0,360,398000,6120,816,0
2019,386500,3.375,-0.273,0,360,768000,6120,505,0
2019,386500,3.375,-0.3514,0,360,1008000,6120,730,0
2019,366500,3.375,0.3107,0,240,388000,6180,670,0
2019,406500,3.375,-0.4104,0,360,498000,6180,541,0
2019,316500,3.375,0.7722,0,360,328000,6240,841,0
2019,376500,3.375,0.2833,0,360,458000,6240,539,0
